/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-relaxEval-reset_tb.csv,row_average
1.568013310432434,1.5466058254241943,1.5670201778411863,1.5957036018371582,1.5775974988937378,1.5454561710357666,1.592470407485962,1.544183373451233,1.51244854927063,1.4924696683883667,1.5541968584060668
1.585474729537964,1.527692198753357,1.5998506546020508,1.565400004386902,1.603186011314392,1.5462725162506104,1.5750620365142822,1.559749722480774,1.5532182455062866,1.5150573253631592,1.5630963444709778
1.559675931930542,1.5326963663101196,1.6158912181854248,1.5825599431991575,1.598468780517578,1.5309628248214722,1.5496985912322998,1.5354156494140625,1.5533182621002195,1.5112136602401731,1.556990122795105
1.5721168518066406,1.5645756721496582,1.5914006233215332,1.5998001098632812,1.5652387142181396,1.5417428016662598,1.565373182296753,1.549414873123169,1.5270441770553589,1.5283715724945068,1.56050785779953
1.5907317399978638,1.5728363990783691,1.6368250846862793,1.581494927406311,1.590234398841858,1.5598056316375732,1.5905529260635376,1.564325928688049,1.5665616989135742,1.5262296199798584,1.5779598355293274
1.6004414558410645,1.549802303314209,1.5924311876296997,1.646506428718567,1.58732807636261,1.547985553741455,1.60332453250885,1.5720887184143066,1.5673160552978516,1.544242024421692,1.5811466336250306
1.5750337839126587,1.5532429218292236,1.6033414602279663,1.605487823486328,1.581472396850586,1.5463132858276367,1.58579421043396,1.5714774131774902,1.5804455280303955,1.5446521043777466,1.5747260928153992
1.5961915254592896,1.5470143556594849,1.5980209112167358,1.5879231691360474,1.573043942451477,1.5503708124160769,1.5544517040252686,1.5354008674621582,1.5623432397842407,1.543157696723938,1.5647918224334716
1.5898892879486084,1.5547252893447876,1.5888535976409912,1.6205577850341797,1.5682767629623413,1.5785424709320068,1.573510766029358,1.552077054977417,1.5329456329345703,1.5098060369491575,1.5669184684753419
1.5978620052337646,1.5941435098648071,1.58957839012146,1.588377833366394,1.5992538928985596,1.557111382484436,1.5738306045532229,1.5572482347488403,1.5484415292739868,1.5633046627044678,1.576915204524994
1.6067233085632324,1.5530177354812622,1.6225457191467283,1.617079496383667,1.633779525756836,1.5759153366088867,1.602863311767578,1.5545462369918823,1.586459398269653,1.522515058517456,1.5875445127487182
1.608762502670288,1.5458528995513916,1.5775402784347534,1.585874319076538,1.585806131362915,1.5566929578781128,1.6101468801498413,1.544561505317688,1.5615205764770508,1.5494674444198608,1.572622549533844
1.58542001247406,1.5419414043426514,1.5972074270248413,1.639169216156006,1.600481629371643,1.555967926979065,1.5914483070373535,1.5886971950531006,1.5768373012542725,1.5150328874588013,1.5792203307151795
1.5655665397644043,1.5817246437072754,1.6379355192184448,1.6116775274276731,1.5830342769622805,1.5694924592971802,1.574734449386597,1.5685527324676514,1.5762711763381958,1.548158884048462,1.5817148208618164
1.6341499090194702,1.562729835510254,1.5888665914535522,1.6606799364089966,1.6270675659179688,1.5839678049087524,1.5657633543014526,1.5592772960662842,1.577235221862793,1.5331178903579712,1.5892855405807496
1.5852035284042358,1.564758062362671,1.6298916339874268,1.6266244649887085,1.5894960165023804,1.5957391262054443,1.5997895002365112,1.5867666006088257,1.5772178173065186,1.5490753650665283,1.590456211566925
1.650726318359375,1.574321746826172,1.6311733722686768,1.6305214166641235,1.6158491373062134,1.583412766456604,1.573658108711243,1.5654685497283936,1.569599986076355,1.5496665239334106,1.5944397926330567
1.6219279766082764,1.5845342874526978,1.624475598335266,1.646397590637207,1.6268467903137207,1.5808937549591064,1.5939513444900513,1.5652453899383545,1.5813219547271729,1.5497207641601562,1.597531545162201
1.6135146617889404,1.581318497657776,1.6117488145828247,1.646810531616211,1.620953917503357,1.5749396085739136,1.600122094154358,1.555057168006897,1.596270203590393,1.5591057538986206,1.595984125137329
