/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-discreteEval-LRreset_tb.csv,row_average
1.5046625137329102,1.4488773345947266,1.5452831983566284,1.4804039001464844,1.4652372598648071,1.4429326057434082,1.499482274055481,1.5373562574386597,1.54991352558136,1.4974915981292725,1.4971640467643739
1.4810442924499512,1.4607475996017456,1.522204875946045,1.4757555723190308,1.5131676197052002,1.5270183086395264,1.4864643812179563,1.5470775365829468,1.5202717781066897,1.4980511665344238,1.5031803131103516
1.5036524534225464,1.493982195854187,1.50610613822937,1.5209025144577026,1.492661476135254,1.480887770652771,1.4799537658691406,1.558488368988037,1.5304960012435913,1.4742910861968994,1.50414217710495
1.5011094808578491,1.458645582199097,1.523325800895691,1.4733468294143677,1.4817744493484497,1.464206337928772,1.4890310764312744,1.5954875946044922,1.529002666473389,1.4789913892745972,1.4994921207427978
1.4888628721237185,1.4455734491348269,1.528750777244568,1.4964972734451294,1.501983880996704,1.4426995515823364,1.4329307079315186,1.4918476343154907,1.534533977508545,1.483556866645813,1.484723699092865
1.5007805824279783,1.466534972190857,1.5300613641738892,1.4623132944107056,1.5119824409484863,1.477399468421936,1.4810049533843994,1.5084993839263916,1.5333092212677002,1.504424214363098,1.4976309895515443
1.4840418100357056,1.474137306213379,1.5436289310455322,1.494805932044983,1.4939351081848145,1.4775630235671997,1.487871170043945,1.5051310062408447,1.538267731666565,1.4725594520568848,1.4971941471099854
1.5121548175811768,1.4479053020477295,1.5348782539367676,1.4642090797424316,1.4782817363739014,1.4637808799743652,1.4579370021820068,1.505657196044922,1.565842628479004,1.500362515449524,1.4931009411811829
1.5114823579788208,1.492984175682068,1.5308613777160645,1.489396572113037,1.4819233417510986,1.4724162817001345,1.4941728115081787,1.5368120670318604,1.5286873579025269,1.4757108688354492,1.5014447212219237
1.4999240636825562,1.4771347045898438,1.531989574432373,1.5165225267410278,1.503493309020996,1.4776040315628052,1.4863914251327517,1.5049747228622437,1.522982120513916,1.4742088317871094,1.4995225310325622
1.5030698776245115,1.4752262830734253,1.5236517190933228,1.4731985330581665,1.5063979625701904,1.446868658065796,1.4717243909835815,1.535666584968567,1.4962843656539917,1.4763535261154177,1.490844190120697
1.4981900453567505,1.44181489944458,1.5195269584655762,1.433351755142212,1.4954320192337036,1.4532581567764282,1.4461984634399414,1.5218297243118286,1.5174624919891355,1.4953783750534058,1.4822442889213563
1.4991909265518188,1.4798061847686768,1.5198911428451538,1.4703205823898315,1.4857808351516724,1.4750032424926758,1.4707564115524292,1.502568006515503,1.5197316408157349,1.472056865692139,1.4895105838775635
1.5050086975097656,1.4604765176773071,1.5180613994598389,1.4718624353408811,1.4703749418258667,1.4556829929351809,1.4508988857269287,1.5076855421066284,1.5233598947525024,1.4624103307724,1.48258216381073
1.5191254615783691,1.4401103258132937,1.526500225067139,1.4672281742095947,1.4841824769973757,1.4415885210037231,1.462734580039978,1.516255259513855,1.5010685920715332,1.4946999549865725,1.4853493571281433
1.49633526802063,1.4483636617660522,1.5024309158325195,1.477880835533142,1.4977571964263916,1.4808722734451294,1.4551736116409302,1.4993016719818115,1.5112450122833252,1.478453516960144,1.4847813963890075
1.4919204711914062,1.4338942766189575,1.5334200859069824,1.473080039024353,1.4921252727508545,1.4623994827270508,1.4426980018615725,1.5130800008773804,1.5194456577301023,1.4878134727478027,1.4849876761436462
1.4952303171157837,1.4352840185165403,1.506525993347168,1.4907408952713013,1.4876680374145508,1.4693683385849,1.4662457704544067,1.5146485567092896,1.5261682271957395,1.467315435409546,1.4859195590019225
1.5046716928482056,1.4487427473068235,1.5075939893722534,1.4759284257888794,1.4633373022079468,1.4639326333999634,1.4545316696166992,1.4876387119293213,1.4989579916000366,1.458042860031128,1.4763378024101257
1.5064094066619873,1.4328300952911377,1.4998081922531128,1.473905324935913,1.4655344486236572,1.45671808719635,1.464564085006714,1.5199605226516724,1.5076308250427246,1.492160081863403,1.4819521069526673
1.496477127075195,1.4545400142669678,1.5273529291152954,1.4742481708526611,1.461152195930481,1.4603780508041382,1.47465717792511,1.5200680494308472,1.5312565565109253,1.482979655265808,1.488310992717743
1.4964451789855957,1.4646650552749634,1.5419567823410034,1.4888617992401123,1.484333872795105,1.455366134643555,1.4871670007705688,1.5090885162353516,1.5286973714828491,1.4598722457885742,1.4916453957557678
1.486465334892273,1.459331750869751,1.5382936000823977,1.4647595882415771,1.486223816871643,1.4727147817611694,1.464138388633728,1.5155682563781738,1.5055105686187744,1.476635217666626,1.4869641304016112
1.5207382440567017,1.470290184020996,1.5171080827713013,1.463326096534729,1.4575258493423462,1.4696141481399536,1.4587196111679075,1.523762822151184,1.4995876550674438,1.4755725860595703,1.4856245279312135
1.5022718906402588,1.4514954090118408,1.5370962619781494,1.4558162689208984,1.498784422874451,1.4883922338485718,1.4682561159133911,1.5107221603393557,1.5224484205245972,1.456985354423523,1.4892268538475038
1.5057231187820437,1.4664279222488403,1.532131552696228,1.4830137491226196,1.4698173999786377,1.4891940355300903,1.464606523513794,1.5339640378952026,1.5259909629821775,1.4686379432678225,1.4939507246017456
