/home/miura/lab/KD-hdas/results/stat/30-30/acc/g1/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g1_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g1/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g1_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g1/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g1_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g1/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g1_30-30_tb.csv,/home/miura/lab/KD-hdas/results/stat/30-30/acc/g1/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g1_30-30_tb.csv,row_average
0.6001999974250793,0.58160001039505,0.5985999703407288,0.5875999927520752,0.6097999811172485,0.5955599904060364
0.6159999966621399,0.6060000061988831,0.600600004196167,0.5963999629020691,0.5913999676704407,0.6020799875259399
0.6071999669075012,0.5979999899864197,0.5943999886512756,0.614799976348877,0.5898000001907349,0.6008399844169616
0.6096000075340271,0.59579998254776,0.5929999947547913,0.5866000056266785,0.5717999935150146,0.5913599967956543
0.6287999749183655,0.5898000001907349,0.604200005531311,0.5956000089645386,0.6053999662399292,0.6047599911689758
0.6254000067710876,0.5949999690055847,0.6025999784469604,0.6200000047683716,0.5963999629020691,0.6078799843788147
0.6164000034332275,0.5827999711036682,0.6103999614715576,0.5967999696731567,0.6037999987602234,0.6020399808883667
0.6333999633789062,0.6060000061988831,0.6133999824523926,0.6151999831199646,0.5961999893188477,0.6128399848937989
0.6237999796867371,0.6039999723434448,0.6011999845504761,0.6191999912261963,0.6037999987602234,0.6103999853134155
0.6308000087738037,0.6075999736785889,0.6159999966621399,0.6133999824523926,0.6079999804496765,0.6151599884033203
0.6327999830245972,0.5979999899864197,0.6074000000953674,0.6067999601364136,0.616599977016449,0.6123199820518493
0.6322000026702881,0.6035999655723572,0.6236000061035156,0.6323999762535095,0.6187999844551086,0.6221199870109558
0.621399998664856,0.602400004863739,0.6229999661445618,0.6161999702453613,0.6060000061988831,0.6137999892234802
0.6394000053405762,0.6015999913215637,0.6118000149726868,0.6331999897956848,0.6111999750137329,0.6194399952888489
0.6405999660491943,0.6101999878883362,0.6294000148773193,0.6254000067710876,0.6133999824523926,0.623799991607666
0.651199996471405,0.6236000061035156,0.6312000155448914,0.618399977684021,0.621999979019165,0.6292799949645996
0.6353999972343445,0.6175999641418457,0.6323999762535095,0.6381999850273132,0.6229999661445618,0.6293199777603149
0.6485999822616577,0.6297999620437622,0.6377999782562256,0.6305999755859375,0.6240000128746033,0.6341599822044373
0.6484000086784363,0.6223999857902527,0.6326000094413757,0.6417999863624573,0.6283999681472778,0.63471999168396
0.6484000086784363,0.6039999723434448,0.6369999647140503,0.6371999979019165,0.6351999640464783,0.6323599815368652
0.6495999693870544,0.6281999945640564,0.6449999809265137,0.644599974155426,0.6247999668121338,0.6384399771690369
0.6552000045776367,0.6241999864578247,0.6462000012397766,0.6380000114440918,0.6344000101089478,0.6396000027656555
0.6539999842643738,0.6225999593734741,0.6417999863624573,0.6387999653816223,0.6353999972343445,0.6385199785232544
0.6523999571800232,0.6279999613761902,0.6377999782562256,0.6473999619483948,0.6309999823570251,0.6393199682235717
0.6547999978065491,0.6317999958992004,0.6470000147819519,0.6437999606132507,0.6367999911308289,0.6428399920463562
0.6656000018119812,0.6330000162124634,0.6495999693870544,0.6413999795913696,0.6376000046730042,0.6454399943351745
0.6498000025749207,0.6351999640464783,0.6365999579429626,0.6502000093460083,0.63919997215271,0.642199981212616
0.6603999733924866,0.6369999647140503,0.6462000012397766,0.6421999931335449,0.6369999647140503,0.6445599794387817
0.6665999889373779,0.6269999742507935,0.6592000126838684,0.6470000147819519,0.6484000086784363,0.6496399998664856
0.6679999828338623,0.6341999769210815,0.651199996471405,0.6523999571800232,0.6353999972343445,0.6482399821281433
0.6615999937057495,0.6344000101089478,0.6516000032424927,0.6527999639511108,0.6491999626159668,0.6499199867248535
0.6613999605178833,0.6417999863624573,0.6549999713897705,0.6545999646186829,0.6481999754905701,0.6521999716758728
0.6687999963760376,0.6434000134468079,0.6601999998092651,0.6567999720573425,0.6449999809265137,0.6548399925231934
0.6585999727249146,0.6431999802589417,0.6577999591827393,0.6489999890327454,0.6441999673843384,0.6505599737167358
0.6710000038146973,0.6398000121116638,0.6563999652862549,0.6589999794960022,0.6462000012397766,0.6544799923896789
0.6705999970436096,0.644599974155426,0.6607999801635742,0.6574000120162964,0.6488000154495239,0.656439995765686
0.6711999773979187,0.6459999680519104,0.6563999652862549,0.6509999632835388,0.6466000080108643,0.6542399764060974
0.6638000011444092,0.6467999815940857,0.6545999646186829,0.6525999903678894,0.6513999700546265,0.6538399815559387
0.6800000071525574,0.6495999693870544,0.6607999801635742,0.6561999917030334,0.6434000134468079,0.6579999923706055
0.6728000044822693,0.6448000073432922,0.6571999788284302,0.6499999761581421,0.6471999883651733,0.6543999910354614
0.6638000011444092,0.6507999897003174,0.6595999598503113,0.6531999707221985,0.6565999984741211,0.6567999839782714
0.667199969291687,0.644599974155426,0.6601999998092651,0.6589999794960022,0.6462000012397766,0.6554399847984314
0.6687999963760376,0.6491999626159668,0.6557999849319458,0.6593999862670898,0.6430000066757202,0.6552399873733521
0.671999990940094,0.6488000154495239,0.6649999618530273,0.650600016117096,0.6470000147819519,0.6566799998283386
