/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-relaxEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analog-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-relaxEval-reset_tb.csv,row_average
0.4017561376094818,0.4116810262203216,0.4090482294559479,0.4096869826316833,0.3991298079490661,0.4206151664257049,0.467654824256897,0.4247932434082031,0.4076711237430572,0.4222272634506225,0.41742638051509856
0.3723690211772918,0.3884530663490295,0.3893649280071258,0.3894656896591186,0.3769643008708954,0.3916480839252472,0.4439014792442322,0.4097078144550323,0.3789781630039215,0.3970912396907806,0.3937943786382675
0.3572598993778229,0.3637875318527221,0.3707414269447326,0.3605248630046844,0.3640448153018951,0.3844347298145294,0.4217535853385925,0.3906654119491577,0.3640111088752746,0.3757541179656982,0.375297749042511
0.3403700590133667,0.3450196981430053,0.3455550968647003,0.3456569015979767,0.3440468609333038,0.3514775335788727,0.4013217687606811,0.365201473236084,0.3426559269428253,0.349426120519638,0.35307314395904543
0.3112924695014953,0.3319512605667114,0.3275098502635956,0.320453941822052,0.3159012198448181,0.3329887688159942,0.3862169682979584,0.3508391082286834,0.3192397654056549,0.3295777440071106,0.3325971096754074
0.2962672710418701,0.3051807284355163,0.3087672889232635,0.3003580868244171,0.3045566976070404,0.320771187543869,0.364938884973526,0.3262273669242859,0.2997393310070038,0.3154146075248718,0.3142221450805664
0.2775366902351379,0.2838706970214844,0.2893309295177459,0.2842765748500824,0.2853221595287323,0.2881019115447998,0.3425891399383545,0.3005460500717163,0.2835493683815002,0.2972027063369751,0.2932326227426529
0.2585891187191009,0.2686344087123871,0.2690362930297851,0.2707580029964447,0.2685920894145965,0.2809343934059143,0.320258617401123,0.2861154675483703,0.2658130228519439,0.2768883407115936,0.276561975479126
0.2434989660978317,0.2499912977218628,0.2545330822467804,0.2480172961950302,0.2449192106723785,0.2634260654449463,0.3027440309524536,0.2692472338676452,0.2519648671150207,0.2630874514579773,0.2591429501771927
0.2332672625780105,0.2382280379533767,0.2442635893821716,0.2382517158985138,0.2258765697479248,0.2472375780344009,0.2911432981491089,0.2501968741416931,0.2286266088485717,0.2463856786489486,0.2443477213382721
0.2212548851966858,0.2249214500188827,0.2271354794502258,0.2281456738710403,0.2179911583662033,0.2291087210178375,0.2703545093536377,0.2418882697820663,0.2165770381689071,0.227176159620285,0.23045533448457714
0.1998445838689804,0.2049947679042816,0.2098277807235717,0.2107722014188766,0.2058329433202743,0.2167015522718429,0.2528687119483948,0.2233181148767471,0.2017384618520736,0.2164858877658844,0.21423850059509278
0.1925506144762039,0.1981620490550995,0.1986051648855209,0.1950198113918304,0.1947704404592514,0.2024540156126022,0.2325050681829452,0.2129514962434768,0.1911174654960632,0.2047154456377029,0.20228515714406967
0.1766927987337112,0.1879923194646835,0.1852600276470184,0.1855009943246841,0.1837337762117386,0.189608946442604,0.2245123386383056,0.1986821144819259,0.1782460212707519,0.1941109001636505,0.19043402373790738
0.1686335504055023,0.1759713441133499,0.176121637225151,0.1686714142560959,0.1734686344861984,0.1828010231256485,0.2121282070875167,0.1880125850439071,0.1704858541488647,0.1774147301912307,0.17937089800834655
0.1548262387514114,0.1679593026638031,0.1654633283615112,0.1574131548404693,0.1607143431901931,0.1661837249994278,0.1953541189432144,0.1744932234287262,0.1591282188892364,0.1635843962430954,0.16651200503110883
0.1507234126329422,0.1574990451335907,0.1552875638008117,0.1480253189802169,0.151942491531372,0.1596647948026657,0.1829271912574768,0.1640888452529907,0.1516454517841339,0.1556523591279983,0.1577456474304199
0.1423005908727646,0.1472134888172149,0.1437695771455764,0.1443755477666854,0.1464471518993377,0.1497149020433426,0.1689552515745163,0.1613501906394958,0.1377675533294677,0.1471210122108459,0.14890152662992476
0.1337165385484695,0.1396311819553375,0.1406340897083282,0.1368906199932098,0.1351508051156997,0.145401045680046,0.1613603830337524,0.1473435014486313,0.1322568953037262,0.140237346291542,0.14126224070787424
0.1274847090244293,0.1329801529645919,0.1309810429811477,0.129740223288536,0.1289748251438141,0.136222168803215,0.1539121121168136,0.1410736590623855,0.1270391345024109,0.1349171698093414,0.13433251976966856
0.1184673979878425,0.1224873512983322,0.1258893311023712,0.1286674737930297,0.1248517334461212,0.1296330094337463,0.1432032138109207,0.1357396990060806,0.1235565245151519,0.1247980371117591,0.12772937715053556
0.115961730480194,0.1192746683955192,0.121806725859642,0.1190495193004608,0.1213375627994537,0.1237018331885337,0.1383318156003952,0.1322483271360397,0.1169085949659347,0.1232492700219154,0.12318700477480884
0.1103031113743782,0.1143905967473983,0.1146407946944236,0.1135373711585998,0.1147883087396621,0.1199705973267555,0.1315782815217971,0.1256612986326217,0.1105606257915496,0.1158197224140167,0.11712507084012028
0.1071203276515007,0.1126379147171974,0.1129204258322715,0.108950138092041,0.1084246262907981,0.1168431714177131,0.1253738105297088,0.1192349642515182,0.1055875271558761,0.1157528162002563,0.11328457221388814
0.1067995354533195,0.1102849692106247,0.1103854551911354,0.1058623492717742,0.1074185445904731,0.111814945936203,0.1213657185435295,0.1135097295045852,0.1035757511854171,0.1059697568416595,0.10969867557287212
0.1009746715426445,0.1047168299555778,0.1068553403019905,0.102074421942234,0.1024429202079773,0.1101860031485557,0.1192613914608955,0.116052471101284,0.1003554761409759,0.1080023944377899,0.10709219202399252
0.098708301782608,0.1010292693972587,0.1024935692548751,0.1015868037939071,0.1005271896719932,0.1056730672717094,0.1122593209147453,0.1120098456740379,0.0968563705682754,0.1016703099012374,0.10328140482306478
0.0971688777208328,0.1005082502961158,0.1008084937930107,0.0987071767449379,0.0966926217079162,0.1017098948359489,0.1048096418380737,0.1083175539970398,0.0957593768835067,0.1056921482086181,0.10101740360260006
0.0955082178115844,0.1016148775815963,0.1013044193387031,0.097106747329235,0.0987667292356491,0.1007276773452758,0.1055773124098777,0.1066114827990531,0.0964957922697067,0.1010490134358406,0.10047622695565217
