/home/miura/lab/KD-hdas/results/stat/0-50/g-0.01/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g-0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/g-0.01/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g-0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/g-0.01/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g-0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/g-0.01/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g-0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/g-0.01/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g-0.01_0-50_tb.csv,row_average
1.4153926372528076,1.484835505485535,1.5105326175689695,1.4797508716583252,1.4520273208618164,1.4685077905654906
1.457794427871704,1.4756348133087158,1.53895103931427,1.4624319076538086,1.4185668230056765,1.470675802230835
1.4394652843475342,1.4826204776763916,1.551685452461243,1.521772384643555,1.4332658052444458,1.4857618808746338
1.5233649015426636,1.4519522190093994,1.5381312370300293,1.4773083925247192,1.405370831489563,1.479225516319275
1.3705134391784668,1.4227277040481567,1.506213665008545,1.4559777975082395,1.4469189643859863,1.440470314025879
1.4421478509902954,1.4585427045822144,1.5049242973327637,1.4874502420425415,1.4393422603607178,1.4664814710617065
1.4466421604156494,1.4833383560180664,1.493172526359558,1.4697221517562866,1.4378454685211182,1.4661441326141358
1.4228779077529907,1.4200197458267212,1.466238260269165,1.4083820581436155,1.4354212284088137,1.4305878400802612
1.4108953475952148,1.3878109455108645,1.5351096391677856,1.405357003211975,1.4427084922790527,1.4363762855529785
1.375220537185669,1.4562829732894895,1.4915400743484497,1.4545254707336426,1.4142121076583862,1.4383562326431274
1.3553671836853027,1.414430856704712,1.4806580543518066,1.4578523635864258,1.4068610668182373,1.4230339050292968
1.418176531791687,1.464029312133789,1.5687766075134275,1.4295364618301392,1.412930965423584,1.4586899757385254
1.413312911987305,1.4603136777877808,1.438742995262146,1.387931227684021,1.3877465724945068,1.4176094770431518
1.3953489065170288,1.417952299118042,1.463120698928833,1.428463578224182,1.4490070343017578,1.4307785034179688
1.417110562324524,1.4328198432922363,1.433376431465149,1.3829392194747925,1.4136565923690796,1.4159805297851562
1.389296054840088,1.4304548501968384,1.4399276971817017,1.4155333042144775,1.394139289855957,1.4138702392578124
1.4018808603286743,1.4418346881866455,1.4481099843978882,1.4149633646011353,1.3704936504364014,1.415456509590149
1.3914655447006226,1.4803522825241089,1.4005560874938965,1.391674518585205,1.3966094255447388,1.4121315717697143
1.386212944984436,1.4209721088409424,1.4710016250610352,1.428306221961975,1.3832519054412842,1.4179489612579346
1.390247821807861,1.425280213356018,1.4579941034317017,1.375943660736084,1.3941142559051514,1.4087160110473633
1.384084939956665,1.4099451303482056,1.4093786478042605,1.3613272905349731,1.3909920454025269,1.391145610809326
1.379636287689209,1.4230008125305176,1.4095858335494995,1.4085315465927124,1.3901803493499756,1.402186965942383
1.3723511695861816,1.4502135515213013,1.439952373504639,1.4045203924179075,1.4182177782058716,1.4170510530471803
1.3650473356246948,1.4210538864135742,1.4058960676193235,1.3826892375946045,1.386934518814087,1.3923242092132568
1.395793080329895,1.432787537574768,1.4096189737319946,1.374746561050415,1.3564928770065308,1.3938878059387207
1.396976351737976,1.426064372062683,1.360435962677002,1.4008712768554688,1.3776065111160278,1.3923908948898316
1.418779373168945,1.4200729131698608,1.3861345052719116,1.3926427364349363,1.3826067447662354,1.4000472545623779
1.4112019538879397,1.4269294738769531,1.3878211975097656,1.4058101177215576,1.3992865085601809,1.4062098503112792
1.4355862140655518,1.4212491512298584,1.3667184114456177,1.420263648033142,1.3673114776611328,1.4022257804870606
1.4049452543258667,1.4394997358322144,1.4023834466934204,1.3856167793273926,1.3622292280197144,1.3989348888397217
1.4179697036743164,1.4427423477172852,1.3871201276779177,1.4212881326675415,1.3749884366989136,1.4088217496871949
1.4131258726119995,1.4460090398788452,1.3676077127456665,1.4083540439605713,1.3651431798934937,1.4000479698181152
1.3763878345489502,1.430448055267334,1.3736262321472168,1.3868385553359983,1.373116135597229,1.3880833625793456
1.4055919647216797,1.3884096145629885,1.394451379776001,1.4151334762573242,1.40035879611969,1.4007890462875365
1.4218181371688845,1.442700743675232,1.3775511980056765,1.423599123954773,1.3892050981521606,1.4109748601913452
1.4267696142196655,1.45366370677948,1.3898059129714966,1.3980119228363037,1.3885804414749146,1.4113663196563722
1.4365335702896118,1.4443119764328003,1.3993276357650757,1.4006839990615845,1.3679286241531372,1.4097571611404418
1.4215928316116333,1.4280773401260376,1.381856083869934,1.4229830503463743,1.386590838432312,1.4082200288772584
1.4278095960617063,1.4152034521102903,1.3835214376449585,1.4175130128860474,1.4080621004104614,1.4104219198226928
