/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-relaxEval-LRreset_tb.csv,row_average
0.3247449100017547,0.3477864861488342,0.3155273795127868,0.3147438168525696,0.3170695602893829,0.3166488111019134,0.3383688032627105,0.3256208002567291,0.3081705570220947,0.323746383190155,0.3232427507638931
0.3181883990764618,0.3191127181053161,0.2913492918014526,0.2983147799968719,0.3085187971591949,0.3025221824645996,0.3221385180950165,0.3128255307674408,0.2862907350063324,0.2923109233379364,0.3051571875810623
0.2840959429740906,0.304295003414154,0.2749859094619751,0.2814818620681762,0.2882429957389831,0.2834717333316803,0.3033457994461059,0.2897948026657104,0.2643763720989227,0.2851646840572357,0.2859255105257034
0.2737891972064972,0.2806644737720489,0.2625153064727783,0.2604482173919678,0.2693515717983246,0.2606662809848785,0.2842631936073303,0.2717117965221405,0.2524794340133667,0.2638801038265228,0.26797695755958556
0.2558977603912353,0.2680501639842987,0.244887888431549,0.2430391311645507,0.2521508038043976,0.2476707696914672,0.2721836566925049,0.2568495869636535,0.2264779508113861,0.2458507567644119,0.2513058468699455
0.2387163490056991,0.2465094476938247,0.2302497327327728,0.2244938015937805,0.2349098473787307,0.232983261346817,0.2501819729804992,0.2404523193836212,0.2236347198486328,0.2313027679920196,0.2353434219956398
0.2186981290578842,0.2333679646253585,0.2116734385490417,0.209836721420288,0.2156984508037567,0.2155712991952896,0.239384263753891,0.2213777601718902,0.2033280432224273,0.2186675518751144,0.21876036226749415
0.2069527953863144,0.2172610759735107,0.1970218420028686,0.1967864632606506,0.1964160799980163,0.1998856216669082,0.2174147218465805,0.2099259346723556,0.1863974034786224,0.2010249495506286,0.2029086887836456
0.1900081783533096,0.2003143876791,0.1818288266658783,0.1816536784172058,0.1829807013273239,0.182718425989151,0.2030643075704574,0.1941867023706436,0.1742631047964096,0.188243493437767,0.18792618066072464
0.1774803400039672,0.1837561577558517,0.169369488954544,0.1700751334428787,0.1781817227602005,0.1672666519880294,0.1916292607784271,0.1781586855649948,0.160494178533554,0.1758433580398559,0.17522549778223034
0.1660072952508926,0.1702732741832733,0.1549865752458572,0.1575642526149749,0.1633438915014267,0.1568705737590789,0.1774869412183761,0.1610704064369201,0.1471999287605285,0.1613341122865677,0.1616137251257896
0.1531198918819427,0.1624754518270492,0.1471646875143051,0.1442140489816665,0.1516406089067459,0.1469164192676544,0.1629059910774231,0.1549491584300995,0.1356271505355835,0.1514030843973159,0.15104164928197858
0.1451259404420852,0.149315595626831,0.1353619545698166,0.1334261447191238,0.1421403884887695,0.1384417414665222,0.1497071832418441,0.1434420943260193,0.1298072785139084,0.1419351696968078,0.1408703491091728
0.1340482831001281,0.1411920040845871,0.1303351670503616,0.1230914369225502,0.1334633976221084,0.126870796084404,0.1456812620162964,0.1336591243743896,0.1188181191682815,0.1339038461446762,0.1321063436567783
0.1238711178302764,0.1311920434236526,0.1168800964951515,0.1131021678447723,0.118421696126461,0.1163629442453384,0.1330650597810745,0.1203005909919738,0.1036013215780258,0.1209793239831924,0.11977763622999187
0.1144167110323906,0.1242190599441528,0.1098459586501121,0.1058882623910904,0.1157133728265762,0.1084675192832946,0.1224107816815376,0.1163262501358985,0.0983845144510269,0.1113080009818077,0.11269804313778872
0.1097614169120788,0.1149955242872238,0.1005299985408783,0.0997958183288574,0.1038163229823112,0.1037536934018135,0.1148833483457565,0.106869488954544,0.0914123728871345,0.1039761453866958,0.10497941300272937
0.103123091161251,0.1064847037196159,0.096786580979824,0.0928698554635047,0.098522663116455,0.0951474383473396,0.110488161444664,0.1001380532979965,0.0854437574744224,0.0976506322622299,0.09866549372673031
0.0980363935232162,0.0997873842716217,0.091559924185276,0.086064912378788,0.0923416689038276,0.0904386714100837,0.1031692549586296,0.0946463346481323,0.0817108005285263,0.0937078297138214,0.09314631745219229
0.0940139442682266,0.0964642241597175,0.0868125408887863,0.0863265395164489,0.0889877304434776,0.0840404033660888,0.0981604531407356,0.0913072451949119,0.0767877921462059,0.0874541625380516,0.08903550356626506
0.0868488997220993,0.0906334817409515,0.0810361728072166,0.0804879739880561,0.084008477628231,0.0809071362018585,0.0947590768337249,0.0868818759918212,0.0743227154016494,0.0868861153721809,0.08467719256877893
0.0820224061608314,0.089186392724514,0.0772879943251609,0.0757285431027412,0.0785914361476898,0.0803865417838096,0.0876382663846015,0.0796811059117317,0.0699921697378158,0.0779443234205246,0.07984591796994205
0.079275868833065,0.0844384506344795,0.071952074766159,0.073154829442501,0.0782798826694488,0.0755869671702385,0.0825482979416847,0.0771697685122489,0.065321184694767,0.0747232288122177,0.07624505534768102
0.0754873231053352,0.0802287459373474,0.0723278746008873,0.0695251449942588,0.0756483227014541,0.0717998668551445,0.0808103755116462,0.0756783634424209,0.0642536655068397,0.0730219185352325,0.07387816011905668
0.0727960765361785,0.0757181122899055,0.0680056512355804,0.0653620511293411,0.07117860019207,0.0681375414133071,0.0779497101902961,0.0708342269062995,0.0638050660490989,0.0702279135584831,0.07040149495005601
0.0709281042218208,0.0741433203220367,0.0674270167946815,0.0652451142668724,0.0677238851785659,0.0674749314785003,0.0788554176688194,0.0686071589589119,0.0594009272754192,0.0705307498574256,0.06903366260230537
0.0684232860803604,0.0718926936388015,0.0639921426773071,0.0615627616643905,0.0656642019748687,0.0665215402841568,0.074877068400383,0.0666925832629203,0.0586761534214019,0.0670290887355804,0.06653315201401706
0.0665319487452507,0.070200502872467,0.0628186538815498,0.0606577172875404,0.0658698081970214,0.0632309392094612,0.0743997767567634,0.0650671496987342,0.0564937070012092,0.0644324943423271,0.06497026979923244
0.0648267567157745,0.0667199864983558,0.0620090551674366,0.0592863783240318,0.0636544600129127,0.0619244799017906,0.0704945176839828,0.0639651864767074,0.0561143271625041,0.0646135881543159,0.06336087360978124
0.0641786307096481,0.0671640262007713,0.0609255172312259,0.0592266134917736,0.0628386214375495,0.0606921575963497,0.0704966634511947,0.0632874593138694,0.0567666143178939,0.0629310607910156,0.06285073645412917
0.0653948336839675,0.0672428235411644,0.0583651922643184,0.0564771927893161,0.0602827109396457,0.059678316116333,0.0661069303750991,0.0609906688332557,0.0548564717173576,0.0622252710163593,0.06116204112768168
