/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-L11_tb.csv,/home/miura/lab/KD-hdas/results/stat/11layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-L11_tb.csv,row_average
1.378563404083252,1.4328582286834717,1.4201462268829346,1.429861307144165,1.3885459899902344,1.43603515625,1.4471887350082395,1.464143991470337,1.3826963901519775,1.4829806089401243,1.4263020038604737
1.4214835166931152,1.4298580884933472,1.4126945734024048,1.420297622680664,1.3679877519607544,1.4156416654586792,1.4446979761123655,1.4419887065887451,1.398587703704834,1.455599069595337,1.4208836674690246
1.417824149131775,1.4269002676010132,1.4489730596542358,1.4300042390823364,1.3679102659225464,1.4205182790756226,1.4243725538253784,1.4384105205535889,1.430991768836975,1.4510166645050049,1.4256921768188477
1.4054780006408691,1.4398484230041504,1.4414212703704834,1.423492670059204,1.3964883089065552,1.4499093294143677,1.4326531887054443,1.4515300989151,1.4001197814941406,1.4469085931777954,1.428784966468811
1.3701742887496948,1.4124664068222046,1.416861057281494,1.4190229177474976,1.38902747631073,1.436057209968567,1.4229416847229004,1.46123468875885,1.4272189140319824,1.4783709049224854,1.4233375549316407
1.407811403274536,1.439897894859314,1.4165337085723877,1.4463131427764893,1.3865768909454346,1.4497778415679932,1.4491342306137085,1.4518719911575315,1.433580994606018,1.4319303035736084,1.4313428401947021
1.3771363496780396,1.4320608377456665,1.4143096208572388,1.4413758516311646,1.389961838722229,1.4416842460632324,1.4403281211853027,1.4540671110153198,1.429684281349182,1.452685832977295,1.427329409122467
1.4107030630111694,1.4253928661346436,1.4280705451965332,1.4349812269210815,1.406702756881714,1.4542322158813477,1.4458887577056885,1.4606168270111084,1.4148006439208984,1.457589864730835,1.4338978767395019
1.389322280883789,1.4107952117919922,1.4340133666992188,1.4413669109344482,1.4011181592941284,1.4531855583190918,1.4798094034194946,1.451844334602356,1.4286619424819946,1.4593530893325806,1.4349470257759094
1.384337306022644,1.411723256111145,1.4416013956069946,1.431391358375549,1.3931983709335327,1.4570879936218262,1.4496939182281494,1.4506226778030396,1.4030661582946775,1.4564261436462402,1.4279148578643799
1.383426308631897,1.419212818145752,1.4181560277938845,1.4120124578475952,1.4014678001403809,1.436824917793274,1.438789129257202,1.445940017700195,1.398220777511597,1.464230179786682,1.421828043460846
1.3874728679656982,1.42595112323761,1.411146879196167,1.4369264841079712,1.3923732042312622,1.4304792881011963,1.4293758869171145,1.4551658630371094,1.424474835395813,1.4782471656799316,1.4271613597869872
1.4035305976867676,1.4218597412109375,1.420456886291504,1.4420424699783323,1.3849905729293823,1.4309546947479248,1.4542357921600342,1.4615246057510376,1.4050780534744265,1.4437967538833618,1.426847016811371
1.4061830043792725,1.4299063682556152,1.4425727128982544,1.4326115846633911,1.3924423456192017,1.454564929008484,1.4112013578414917,1.4567036628723145,1.4258358478546145,1.4591922760009766,1.4311214089393616
1.4179197549819946,1.4269449710845947,1.417455554008484,1.4233428239822388,1.4017682075500488,1.4388916492462158,1.4506440162658691,1.4422894716262815,1.4311085939407349,1.4474941492080688,1.429785919189453
1.3870606422424316,1.451529622077942,1.4203249216079712,1.45400869846344,1.411799430847168,1.438659429550171,1.4546281099319458,1.4763206243515017,1.430427312850952,1.4567348957061768,1.43814936876297
1.3810354471206665,1.425204515457153,1.414309024810791,1.4370098114013672,1.39941143989563,1.4526275396347046,1.436911940574646,1.458393931388855,1.4207686185836792,1.4612302780151367,1.428690254688263
