/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-discreteEval-reset_tb.csv,row_average
0.6516000032424927,0.6416000127792358,0.6448000073432922,0.6150000095367432,0.6425999999046326,0.6121999621391296,0.5885999798774719,0.642799973487854,0.6039999723434448,0.6441999673843384,0.6287399888038635
0.6539999842643738,0.642799973487854,0.649399995803833,0.6033999919891357,0.6488000154495239,0.6047999858856201,0.5935999751091003,0.6462000012397766,0.5888000130653381,0.6434000134468079,0.6275199949741364
0.6577999591827393,0.640999972820282,0.6416000127792358,0.5989999771118164,0.6509999632835388,0.6173999905586243,0.6047999858856201,0.652999997138977,0.5983999967575073,0.649399995803833,0.6313399851322175
0.6545999646186829,0.6459999680519104,0.6462000012397766,0.6061999797821045,0.6499999761581421,0.600600004196167,0.5983999967575073,0.6534000039100647,0.6067999601364136,0.6481999754905701,0.6310399830341339
0.6646000146865845,0.6488000154495239,0.6499999761581421,0.6017999649047852,0.6527999639511108,0.6065999865531921,0.5945999622344971,0.6513999700546265,0.6096000075340271,0.6489999890327454,0.6329199850559235
0.670199990272522,0.6491999626159668,0.6520000100135803,0.6179999709129333,0.6597999930381775,0.6105999946594238,0.6029999852180481,0.652999997138977,0.6169999837875366,0.6480000019073486,0.6380799889564515
0.665399968624115,0.6556000113487244,0.6513999700546265,0.6150000095367432,0.6570000052452087,0.6173999905586243,0.6123999953269958,0.6523999571800232,0.6092000007629395,0.6538000106811523,0.6389599919319153
0.6697999835014343,0.6495999693870544,0.6531999707221985,0.5997999906539917,0.6651999950408936,0.6157999634742737,0.625,0.6507999897003174,0.6105999946594238,0.6579999923706055,0.6397799849510193
0.6651999950408936,0.6509999632835388,0.6552000045776367,0.6237999796867371,0.6625999808311462,0.6119999885559082,0.5996000170707703,0.6577999591827393,0.6010000109672546,0.6503999829292297,0.6378599882125855
0.6664000153541565,0.6621999740600586,0.6599999666213989,0.6097999811172485,0.6545999646186829,0.6083999872207642,0.6053999662399292,0.6541999578475952,0.5974000096321106,0.6585999727249146,0.637699979543686
0.6685999631881714,0.6613999605178833,0.6520000100135803,0.6119999885559082,0.6685999631881714,0.623199999332428,0.6071999669075012,0.6592000126838684,0.6169999837875366,0.6561999917030334,0.6425399839878082
0.6703999638557434,0.6581999659538269,0.6620000004768372,0.6161999702453613,0.6696000099182129,0.6241999864578247,0.6046000123023987,0.6599999666213989,0.6151999831199646,0.6535999774932861,0.6433999836444855
0.6679999828338623,0.6595999598503113,0.6593999862670898,0.6179999709129333,0.6588000059127808,0.6351999640464783,0.6078000068664551,0.6575999855995178,0.6215999722480774,0.6534000039100647,0.643939983844757
0.6717999577522278,0.6575999855995178,0.6557999849319458,0.6155999898910522,0.6661999821662903,0.6229999661445618,0.6075999736785889,0.6606000065803528,0.6209999918937683,0.6593999862670898,0.6438599824905396
0.6660000085830688,0.6543999910354614,0.6509999632835388,0.6294000148773193,0.66839998960495,0.6155999898910522,0.6151999831199646,0.6615999937057495,0.6272000074386597,0.6597999930381775,0.6448599934577942
0.676800012588501,0.6607999801635742,0.6611999869346619,0.623199999332428,0.6556000113487244,0.6236000061035156,0.6193999648094177,0.661799967288971,0.6164000034332275,0.6579999923706055,0.6456799924373626
0.6705999970436096,0.6577999591827393,0.6567999720573425,0.628600001335144,0.6628000140190125,0.6294000148773193,0.6247999668121338,0.6599999666213989,0.6259999871253967,0.6592000126838684,0.6475999891757965
0.670199990272522,0.6611999869346619,0.6613999605178833,0.6261999607086182,0.6649999618530273,0.6229999661445618,0.6330000162124634,0.6570000052452087,0.6146000027656555,0.6607999801635742,0.6472399830818176
0.6669999957084656,0.6649999618530273,0.6649999618530273,0.6265999674797058,0.6656000018119812,0.6297999620437622,0.6327999830245972,0.6593999862670898,0.6200000047683716,0.6559999585151672,0.6487199783325195
0.6733999848365784,0.6625999808311462,0.6647999882698059,0.6331999897956848,0.6581999659538269,0.6305999755859375,0.6276000142097473,0.6631999611854553,0.6283999681472778,0.6638000011444092,0.650579982995987
0.670799970626831,0.6615999937057495,0.6581999659538269,0.6211999654769897,0.6665999889373779,0.621999979019165,0.6111999750137329,0.6705999970436096,0.6168000102043152,0.6603999733924866,0.6459399819374084
0.6733999848365784,0.6669999957084656,0.6541999578475952,0.6255999803543091,0.6660000085830688,0.6399999856948853,0.6358000040054321,0.6633999943733215,0.6305999755859375,0.6620000004768372,0.651799988746643
0.6771999597549438,0.6643999814987183,0.6620000004768372,0.6367999911308289,0.6633999943733215,0.6258000135421753,0.6272000074386597,0.663599967956543,0.6259999871253967,0.6570000052452087,0.6503399908542633
