/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-L32_tb.csv,/home/miura/lab/KD-hdas/results/stat/32layer/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-L32_tb.csv,row_average
1.5817185640335083,1.5522624254226685,1.5804920196533203,1.6219998598098757,1.531436324119568,1.5895206928253174,1.6029573678970337,1.6023144721984863,1.6341811418533323,1.607390522956848,1.5904273390769958
1.5958985090255735,1.5690057277679443,1.618541240692139,1.6510378122329712,1.525299072265625,1.5782040357589722,1.6096339225769043,1.6362197399139404,1.6300048828125,1.5556426048278809,1.596948754787445
1.5974003076553345,1.5530471801757812,1.5995798110961914,1.644603967666626,1.5230300426483154,1.588382601737976,1.6266647577285769,1.5941532850265503,1.6089625358581543,1.562407374382019,1.5898231863975525
1.605929613113403,1.5349717140197754,1.586638331413269,1.6102749109268188,1.5521221160888672,1.5824960470199585,1.590894103050232,1.6429314613342283,1.5922119617462158,1.5631636381149292,1.5861633896827698
1.5956414937973022,1.53344988822937,1.54962158203125,1.646805763244629,1.5306164026260376,1.5662840604782104,1.6113451719284058,1.5920552015304563,1.6068525314331057,1.5504692792892456,1.5783141374588012
1.5685620307922363,1.537623405456543,1.615231156349182,1.6243685483932495,1.57241952419281,1.6017177104949951,1.618718147277832,1.6214624643325806,1.6085163354873655,1.5892963409423828,1.5957915663719178
1.602431058883667,1.5360664129257202,1.567826271057129,1.5951331853866575,1.552539348602295,1.579241156578064,1.6333515644073486,1.591349482536316,1.6145414113998413,1.589735984802246,1.5862215876579284
1.6043511629104614,1.567434787750244,1.592313528060913,1.6163796186447144,1.5641427040100098,1.5877749919891355,1.5633528232574463,1.5886962413787842,1.5892168283462524,1.5813428163528442,1.5855005502700805
1.59480619430542,1.5559755563735962,1.5892022848129272,1.6416226625442505,1.5415529012680054,1.569306254386902,1.6133571863174438,1.6270684003829956,1.598850131034851,1.5847879648208618,1.5916529536247253
1.6021370887756348,1.539516568183899,1.58363676071167,1.6189894676208496,1.5454463958740234,1.5718421936035156,1.5961103439331057,1.5867195129394531,1.5808888673782349,1.590963363647461,1.5816250562667846
1.592461347579956,1.5507066249847412,1.5689374208450315,1.641550898551941,1.5506700277328491,1.576146960258484,1.6165567636489868,1.5870401859283447,1.61765718460083,1.5535383224487305,1.5855265736579895
1.5946592092514038,1.5351650714874268,1.595138430595398,1.611537218093872,1.51962149143219,1.5489728450775146,1.6003621816635132,1.5804109573364258,1.5809781551361084,1.575214982032776,1.5742060542106628
1.5941085815429688,1.5266169309616089,1.5973435640335083,1.6319732666015625,1.5397443771362305,1.5635395050048828,1.6089987754821775,1.5701000690460205,1.6180990934371948,1.573922872543335,1.582444703578949
1.567815899848938,1.525498867034912,1.5963839292526243,1.6251590251922607,1.5366731882095337,1.5792778730392456,1.6002644300460815,1.583570957183838,1.6000257730484009,1.5883922576904297,1.5803062200546265
1.6031861305236816,1.5034124851226809,1.5761680603027344,1.6270564794540403,1.5476454496383667,1.554050326347351,1.594860315322876,1.5998554229736328,1.5943669080734253,1.5920063257217407,1.579260790348053
1.596313238143921,1.5484750270843506,1.568553447723389,1.59894061088562,1.533838152885437,1.5812968015670776,1.6026417016983032,1.5867195129394531,1.5884557962417605,1.5734617710113523,1.5778696060180664
1.6002525091171265,1.5541309118270874,1.5937221050262451,1.6307787895202637,1.5614657402038574,1.573400378227234,1.6092029809951782,1.5589343309402466,1.6168150901794434,1.606020212173462,1.5904723048210143
1.603474259376526,1.531781554222107,1.5773496627807615,1.6045094728469849,1.5375452041625977,1.5753244161605835,1.625192642211914,1.5820242166519165,1.5922757387161257,1.5939668416976929,1.582344400882721
1.5884073972702026,1.5373458862304688,1.5810962915420532,1.6220673322677612,1.5474222898483276,1.5836559534072876,1.6097700595855713,1.5907176733016968,1.589909315109253,1.5964816808700562,1.584687387943268
1.6048749685287476,1.5318211317062378,1.5874253511428833,1.606519341468811,1.5448637008666992,1.5417158603668213,1.6081559658050537,1.60359525680542,1.6054080724716189,1.6022759675979614,1.5836655616760253
1.6069415807724,1.542659044265747,1.5668153762817385,1.6081863641738892,1.5469967126846311,1.5681394338607788,1.6116893291473389,1.6008063554763794,1.6297112703323364,1.5865154266357422,1.5868460893630982
1.5974280834197998,1.5414915084838867,1.584553599357605,1.5981976985931396,1.5550010204315186,1.5647965669631958,1.614376664161682,1.5875000953674316,1.6032612323760986,1.6020747423171997,1.5848681211471558
