/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.01/search_stage_KD_cifar100_Curriculum_s2-expected2-sw3-g0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.01/search_stage_KD_cifar100_Curriculum_s0-expected2-sw3-g0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.01/search_stage_KD_cifar100_Curriculum_s1-expected2-sw3-g0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.01/search_stage_KD_cifar100_Curriculum_s4-expected2-sw3-g0.01_0-50_tb.csv,/home/miura/lab/KD-hdas/results/stat/0-50/acc/g0.01/search_stage_KD_cifar100_Curriculum_s3-expected2-sw3-g0.01_0-50_tb.csv,row_average
0.5879999995231628,0.574999988079071,0.5717999935150146,0.5789999961853027,0.5835999846458435,0.579479992389679
0.5899999737739563,0.5871999859809875,0.5465999841690063,0.5615999698638916,0.5863999724388123,0.5743599772453308
0.5929999947547913,0.542199969291687,0.5622000098228455,0.5681999921798706,0.6049999594688416,0.5741199851036072
0.5662000179290771,0.5609999895095825,0.5532000064849854,0.5605999827384949,0.5875999927520752,0.565719997882843
0.5952000021934509,0.5741999745368958,0.5807999968528748,0.5717999935150146,0.5956000089645386,0.5835199952125549
0.6021999716758728,0.58160001039505,0.5555999875068665,0.5609999895095825,0.576200008392334,0.5753199934959412
0.6010000109672546,0.5645999908447266,0.597599983215332,0.5899999737739563,0.6007999777793884,0.5907999873161316
0.6031999588012695,0.5852000117301941,0.5785999894142151,0.5863999724388123,0.6014000177383423,0.5909599900245667
0.5953999757766724,0.5871999859809875,0.5787999629974365,0.5839999914169312,0.6037999987602234,0.5898399829864502
0.6083999872207642,0.5978000164031982,0.597000002861023,0.578000009059906,0.5983999967575073,0.5959200024604797
0.6010000109672546,0.5838000178337097,0.5817999839782715,0.571399986743927,0.5885999798774719,0.585319995880127
0.6017999649047852,0.5971999764442444,0.5983999967575073,0.5820000171661377,0.59579998254776,0.5950399875640869
0.6092000007629395,0.5902000069618225,0.5767999887466431,0.5781999826431274,0.6057999730110168,0.5920399904251099
0.6150000095367432,0.59579998254776,0.593999981880188,0.5839999914169312,0.602400004863739,0.5982399940490722
0.5911999940872192,0.6079999804496765,0.6039999723434448,0.6129999756813049,0.6096000075340271,0.6051599860191346
0.6107999682426453,0.5967999696731567,0.5985999703407288,0.5935999751091003,0.6049999594688416,0.6009599685668945
0.6186000108718872,0.5945999622344971,0.600600004196167,0.5929999947547913,0.6330000162124634,0.6079599976539611
0.6010000109672546,0.6159999966621399,0.5877999663352966,0.6043999791145325,0.6019999980926514,0.602239990234375
0.6157999634742737,0.6025999784469604,0.5985999703407288,0.6111999750137329,0.6128000020980835,0.6081999778747559
0.6254000067710876,0.5943999886512756,0.6089999675750732,0.6083999872207642,0.6236000061035156,0.6121599912643433
0.618399977684021,0.6105999946594238,0.6200000047683716,0.604200005531311,0.6175999641418457,0.6141599893569947
0.6247999668121338,0.6215999722480774,0.6015999913215637,0.6092000007629395,0.6258000135421753,0.6165999889373779
0.625,0.6071999669075012,0.6067999601364136,0.6093999743461609,0.6111999750137329,0.6119199752807617
0.6255999803543091,0.6110000014305115,0.6141999959945679,0.6175999641418457,0.6358000040054321,0.6208399891853332
0.6233999729156494,0.6204000115394592,0.6055999994277954,0.6179999709129333,0.6205999851226807,0.6175999879837036
0.6236000061035156,0.6129999756813049,0.6263999938964844,0.6175999641418457,0.6105999946594238,0.6182399868965149
0.6157999634742737,0.6141999959945679,0.6173999905586243,0.6053999662399292,0.6279999613761902,0.616159975528717
0.6322000026702881,0.6241999864578247,0.6211999654769897,0.6129999756813049,0.6251999735832214,0.6231599807739258
0.6297999620437622,0.6358000040054321,0.6074000000953674,0.6276000142097473,0.6255999803543091,0.6252399921417237
0.6299999952316284,0.6276000142097473,0.6331999897956848,0.6218000054359436,0.6417999863624573,0.6308799982070923
0.644599974155426,0.6258000135421753,0.6276000142097473,0.6123999953269958,0.6373999714851379,0.6295599937438965
0.6304000020027161,0.6313999891281128,0.6205999851226807,0.6317999958992004,0.6326000094413757,0.6293599963188171
0.640999972820282,0.6317999958992004,0.6305999755859375,0.6385999917984009,0.6444000005722046,0.6372799873352051
0.640999972820282,0.625,0.6345999836921692,0.6295999884605408,0.640999972820282,0.6342399835586547
0.6412000060081482,0.6358000040054321,0.6258000135421753,0.6358000040054321,0.6377999782562256,0.6352800011634827
0.6488000154495239,0.6344000101089478,0.6385999917984009,0.642799973487854,0.6467999815940857,0.6422799944877624
0.644599974155426,0.6425999999046326,0.6305999755859375,0.6425999999046326,0.645799994468689,0.6412399888038636
0.6467999815940857,0.6513999700546265,0.6423999667167664,0.6269999742507935,0.6467999815940857,0.6428799748420715
0.6488000154495239,0.6452000141143799,0.6535999774932861,0.6441999673843384,0.6503999829292297,0.6484399914741517
0.6459999680519104,0.6403999924659729,0.642799973487854,0.6534000039100647,0.646399974822998,0.64579998254776
0.6621999740600586,0.6389999985694885,0.6421999931335449,0.6434000134468079,0.6462000012397766,0.6465999960899353
0.6563999652862549,0.6419999599456787,0.6484000086784363,0.652999997138977,0.6517999768257141,0.6503199815750123
0.6615999937057495,0.6467999815940857,0.6484000086784363,0.6534000039100647,0.6535999774932861,0.6527599930763245
0.6593999862670898,0.6521999835968018,0.6470000147819519,0.6521999835968018,0.6498000025749207,0.6521199941635132
0.6531999707221985,0.6575999855995178,0.6525999903678894,0.6467999815940857,0.6534000039100647,0.6527199864387512
0.6620000004768372,0.6507999897003174,0.6535999774932861,0.6538000106811523,0.6651999950408936,0.6570799946784973
0.6613999605178833,0.6581999659538269,0.6535999774932861,0.6567999720573425,0.6571999788284302,0.6574399709701538
0.6643999814987183,0.6525999903678894,0.6499999761581421,0.6556000113487244,0.6601999998092651,0.6565599918365479
0.6610000133514404,0.6595999598503113,0.6588000059127808,0.6565999984741211,0.6563999652862549,0.6584799885749817
0.6610000133514404,0.6601999998092651,0.6525999903678894,0.6556000113487244,0.6581999659538269,0.6575199961662292
0.6633999943733215,0.6599999666213989,0.6552000045776367,0.661799967288971,0.6563999652862549,0.6593599796295166
0.6639999747276306,0.6521999835968018,0.6583999991416931,0.6606000065803528,0.6620000004768372,0.659439992904663
0.6599999666213989,0.6559999585151672,0.6520000100135803,0.6545999646186829,0.6625999808311462,0.6570399761199951
0.6599999666213989,0.6621999740600586,0.6583999991416931,0.6547999978065491,0.661799967288971,0.6594399809837341
0.6649999618530273,0.6610000133514404,0.6601999998092651,0.6610000133514404,0.6579999923706055,0.6610399961471558
0.6621999740600586,0.6592000126838684,0.6567999720573425,0.6629999876022339,0.6682000160217285,0.6618799924850464
0.6646000146865845,0.6499999761581421,0.6559999585151672,0.6607999801635742,0.6574000120162964,0.6577599883079529
0.6629999876022339,0.6525999903678894,0.6613999605178833,0.6531999707221985,0.6674000024795532,0.6595199823379516
0.6611999869346619,0.6549999713897705,0.6631999611854553,0.6656000018119812,0.6557999849319458,0.6601599812507629
0.6624000072479248,0.6599999666213989,0.6552000045776367,0.6631999611854553,0.6607999801635742,0.660319983959198
0.6647999882698059,0.6557999849319458,0.6535999774932861,0.6631999611854553,0.6628000140190125,0.6600399851799011
