/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-discreteEval-reset_tb.csv,row_average
1.4532781839370728,1.4775527715682983,1.4993082284927368,1.5238652229309082,1.4683351516723633,1.6101975440979004,1.5250214338302612,1.4239437580108645,1.5487464666366575,1.4879316091537476,1.5018180370330811
1.4471269845962524,1.513190984725952,1.5037168264389038,1.559917449951172,1.4647812843322754,1.4781010150909424,1.5452982187271118,1.4606338739395142,1.5878605842590332,1.4934232234954834,1.5054050445556642
1.4361737966537476,1.4795114994049072,1.497426986694336,1.529192566871643,1.4855306148529053,1.4682483673095703,1.613448143005371,1.4620537757873535,1.6101628541946411,1.47137188911438,1.5053120493888854
1.4546208381652832,1.4938219785690308,1.4891843795776367,1.5263617038726809,1.4379137754440308,1.5119514465332031,1.6443138122558594,1.4841110706329346,1.633337140083313,1.4851791858673096,1.5160795331001282
1.4498193264007568,1.4724880456924438,1.5136533975601196,1.553744196891785,1.4312798976898191,1.489977240562439,1.549427509307861,1.4778484106063845,1.6077131032943726,1.4816490411758425,1.5027600169181823
1.4253534078598022,1.4716665744781494,1.4925085306167605,1.583471179008484,1.4663206338882446,1.5366666316986084,1.5797454118728638,1.4674218893051147,1.5529496669769287,1.4779609441757202,1.5054064869880677
1.4258992671966553,1.4688596725463867,1.4924860000610352,1.6073793172836304,1.4816951751708984,1.516116738319397,1.593199610710144,1.453583598136902,1.5713160037994385,1.4958144426345823,1.510634982585907
1.4255073070526123,1.4478250741958618,1.494524002075195,1.520206093788147,1.4478209018707275,1.5272274017333984,1.5469292402267456,1.4502536058425903,1.5455836057662964,1.5150995254516602,1.4920976758003235
1.4194008111953735,1.4764888286590576,1.4947799444198608,1.5480797290802002,1.4767115116119385,1.4934355020523071,1.5591495037078855,1.4424357414245603,1.572412371635437,1.502692937850952,1.4985586881637574
1.400942087173462,1.4539183378219604,1.4945343732833862,1.5891668796539309,1.4248380661010742,1.5388951301574707,1.4850369691848757,1.4594500064849854,1.56219744682312,1.490795016288757,1.4899774312973022
1.4313311576843262,1.5147137641906738,1.4771803617477417,1.545266032218933,1.433272361755371,1.556442379951477,1.553593635559082,1.470600128173828,1.6269136667251587,1.4983837604522705,1.5107697248458862
1.4146422147750854,1.464201807975769,1.5010955333709717,1.5593807697296145,1.4838827848434448,1.5854856967926023,1.5769332647323608,1.461830496788025,1.607777714729309,1.4755849838256836,1.5130815267562867
1.416690707206726,1.462651014328003,1.498430848121643,1.559188961982727,1.421356439590454,1.5279120206832886,1.5684880018234253,1.462249994277954,1.567715406417847,1.4901540279388428,1.497483742237091
1.4076417684555054,1.471698522567749,1.465132713317871,1.5863524675369265,1.446906805038452,1.4848133325576782,1.607856035232544,1.4718296527862549,1.586009860038757,1.486523151397705,1.5014764308929442
1.4177175760269165,1.4982452392578125,1.4778331518173218,1.5433762073516846,1.4727076292037964,1.4926738739013672,1.5653928518295288,1.479411482810974,1.536582112312317,1.4699373245239258,1.4953877449035644
1.4110043048858645,1.494755506515503,1.5117861032485962,1.5902711153030396,1.425814151763916,1.5656616687774658,1.604396104812622,1.4813224077224731,1.595456600189209,1.499108910560608,1.5179576873779297
1.4191235303878784,1.4979264736175537,1.5247762203216553,1.5109127759933472,1.4314467906951904,1.5631245374679563,1.5106689929962158,1.4617475271224976,1.533803939819336,1.5029902458190918,1.4956521034240722
1.3853890895843506,1.466731309890747,1.4755865335464478,1.5434291362762451,1.4753516912460327,1.5408127307891846,1.5415278673171997,1.4567246437072754,1.5776695013046265,1.483817219734192,1.49470397233963
1.4115532636642456,1.490569233894348,1.4944430589675903,1.5426499843597412,1.4651570320129397,1.496978521347046,1.492641568183899,1.4774723052978516,1.5367332696914673,1.506584882736206,1.4914783120155335
1.4556819200515747,1.5102063417434692,1.4932291507720947,1.5443977117538452,1.4534978866577148,1.5315788984298706,1.5157924890518188,1.479252815246582,1.588084101676941,1.4862017631530762,1.5057923078536988
1.4342551231384275,1.4891233444213867,1.4923138618469238,1.52311909198761,1.482757568359375,1.489105224609375,1.5211666822433472,1.4797663688659668,1.622889280319214,1.5130598545074463,1.5047556400299071
1.4316943883895874,1.489612698554993,1.501976490020752,1.5375696420669556,1.4662567377090454,1.5604445934295654,1.570305585861206,1.4872584342956543,1.5351312160491943,1.5049740076065063,1.508522379398346
1.4557483196258545,1.4783223867416382,1.5246288776397705,1.5807896852493286,1.4530714750289917,1.623221755027771,1.576933979988098,1.441403865814209,1.6117188930511477,1.5067436695098877,1.5252582907676697
1.4172037839889526,1.4793659448623655,1.5018157958984375,1.5461989641189575,1.4341295957565308,1.5030288696289062,1.508979082107544,1.4911571741104126,1.5701420307159424,1.507975459098816,1.4959996700286866
1.4254961013793943,1.5109453201293943,1.495897889137268,1.558260798454285,1.4708408117294312,1.5523887872695925,1.5353193283081057,1.4863523244857788,1.541960597038269,1.5108319520950315,1.5088293910026551
