/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-relaxEval-LRreset_tb.csv,row_average
1.5793553590774536,1.5939865112304688,1.6060632467269895,1.592010736465454,1.5909292697906494,1.6206196546554563,1.6356735229492188,1.600160837173462,1.5664846897125244,1.6603357791900637,1.6045619606971742
1.56932532787323,1.5526329278945925,1.5773074626922607,1.5753051042556765,1.6549012660980225,1.6113841533660889,1.6137512922286987,1.6268914937973022,1.5769296884536743,1.6361488103866575,1.5994577527046203
1.5445388555526731,1.585856556892395,1.5776211023330688,1.6110122203826904,1.6081806421279907,1.5992721319198608,1.6387401819229126,1.632999300956726,1.5574642419815063,1.6480498313903809,1.6003735065460205
1.5637425184249878,1.603721022605896,1.553796887397766,1.5692247152328491,1.552774429321289,1.598065972328186,1.6234022378921509,1.5748602151870728,1.6134850978851318,1.6322176456451416,1.588529074192047
1.5824629068374634,1.5846651792526243,1.555635929107666,1.5724083185195925,1.6291918754577637,1.6315425634384155,1.661449670791626,1.6703253984451294,1.5653403997421265,1.6807644367218018,1.6133786678314208
1.5551655292510986,1.5689390897750854,1.594506025314331,1.5861709117889404,1.604869723320007,1.6515297889709473,1.5982526540756226,1.6046510934829712,1.5479282140731812,1.6036674976348877,1.5915680527687073
1.6047815084457395,1.5584832429885864,1.559013843536377,1.5603023767471311,1.63051438331604,1.619605541229248,1.62597393989563,1.6046324968338013,1.5682185888290403,1.644969820976257,1.5976495742797852
1.5670100450515747,1.575999736785889,1.5637423992156982,1.6007262468338013,1.623310089111328,1.6104748249053955,1.5976650714874268,1.57671058177948,1.559364676475525,1.6576642990112305,1.5932667970657348
1.5690326690673828,1.6267671585083008,1.5724681615829468,1.5748674869537354,1.57977032661438,1.6146937608718872,1.6362985372543335,1.6124229431152344,1.5327582359313965,1.6282227039337158,1.5947301983833313
1.608374834060669,1.561112642288208,1.5869450569152832,1.5748003721237185,1.6036365032196045,1.581647872924805,1.6406307220458984,1.5857775211334229,1.5883753299713137,1.5909899473190308,1.5922290802001953
1.5807119607925415,1.6203306913375854,1.5833730697631836,1.602649450302124,1.5927222967147827,1.6114583015441897,1.6395697593688965,1.6368016004562378,1.5497150421142578,1.6288719177246094,1.6046204090118408
1.5308469533920288,1.5797700881958008,1.5559022426605225,1.6012630462646484,1.573185682296753,1.59410560131073,1.6168853044509888,1.6198750734329224,1.5761255025863647,1.6170175075531006,1.586497700214386
1.5575281381607056,1.5982754230499268,1.5896118879318235,1.5745878219604492,1.5815997123718262,1.5952314138412476,1.6129146814346311,1.5971128940582275,1.5713616609573364,1.6597833633422852,1.593800699710846
1.5373741388320925,1.5567437410354614,1.5842852592468262,1.605536937713623,1.558977484703064,1.6146867275238037,1.653333306312561,1.6015905141830444,1.5581601858139038,1.6123453378677368,1.5883033633232118
1.5573900938034058,1.5991737842559814,1.568393349647522,1.5949763059616089,1.540836215019226,1.602689266204834,1.6120167970657349,1.5611966848373413,1.578497290611267,1.6157100200653076,1.583087980747223
1.5528340339660645,1.5559771060943604,1.592963933944702,1.5962992906570437,1.6151872873306274,1.5975801944732666,1.6254630088806152,1.5597141981124878,1.5541902780532837,1.6318750381469729,1.5882084369659424
1.5740854740142822,1.5877878665924072,1.5679502487182615,1.5728389024734497,1.6140056848526,1.613927960395813,1.6373955011367798,1.5894107818603516,1.5561027526855469,1.6194515228271484,1.5932956695556642
1.5822829008102417,1.5975010395050049,1.5431208610534668,1.5926135778427124,1.5925979614257812,1.579466700553894,1.6652345657348633,1.5870813131332395,1.546377182006836,1.6266486644744873,1.5912924766540528
1.5730276107788086,1.5808361768722534,1.5615785121917725,1.583349347114563,1.615854263305664,1.570917010307312,1.632956862449646,1.58677077293396,1.54609477519989,1.610286831855774,1.5861672163009644
1.562289476394653,1.598721981048584,1.5932036638259888,1.6008093357086182,1.605114459991455,1.6209077835083008,1.6405727863311768,1.5933902263641355,1.545443415641785,1.6195855140686035,1.59800386428833
1.557512879371643,1.5931456089019775,1.563842535018921,1.58163583278656,1.6210315227508545,1.6191074848175049,1.628983974456787,1.5782824754714966,1.588220238685608,1.6294785737991333,1.5961241126060486
1.5696042776107788,1.575016736984253,1.6084966659545898,1.5871278047561646,1.6073271036148071,1.619186520576477,1.606950044631958,1.594630479812622,1.5633940696716309,1.6234933137893677,1.595522701740265
1.5590754747390747,1.594450831413269,1.5802377462387085,1.6062052249908447,1.5875678062438965,1.6229393482208252,1.6354225873947144,1.5998423099517822,1.5643094778060913,1.6517958641052246,1.6001846671104432
1.5736017227172852,1.611022710800171,1.5765033960342407,1.5760797262191772,1.5794823169708252,1.593254327774048,1.6329160928726196,1.5773876905441284,1.589155673980713,1.595590591430664,1.5904994249343871
1.5624520778656006,1.6041046380996704,1.5928442478179932,1.5937020778656006,1.5910884141921997,1.5785540342330933,1.6163572072982788,1.6154006719589231,1.569819450378418,1.6210103034973145,1.5945333123207093
1.5610278844833374,1.580630660057068,1.5929882526397705,1.5856173038482666,1.6142252683639526,1.6136775016784668,1.625022530555725,1.6017197370529177,1.5753734111785889,1.6223548650741575,1.5972637414932251
1.5730446577072144,1.5957268476486206,1.598752737045288,1.5810178518295288,1.5925326347351074,1.6200298070907593,1.632232666015625,1.624245524406433,1.575195550918579,1.646927833557129,1.6039706110954284
1.573484182357788,1.5760895013809204,1.5812644958496094,1.6322205066680908,1.6000665426254272,1.5904641151428225,1.6210370063781738,1.5963101387023926,1.6090962886810305,1.6300795078277588,1.6010112285614013
1.598404884338379,1.600050449371338,1.6014467477798462,1.5887932777404783,1.5946474075317385,1.6430846452713013,1.6014004945755005,1.5801520347595217,1.5785505771636963,1.63785719871521,1.6024387717247008
