/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-discreteEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-discreteEval-LRreset_tb.csv,row_average
0.6545999646186829,0.6588000059127808,0.6509999632835388,0.6552000045776367,0.6513999700546265,0.6561999917030334,0.6665999889373779,0.6502000093460083,0.6513999700546265,0.6575999855995178,0.655299985408783
0.6592000126838684,0.6624000072479248,0.6481999754905701,0.6620000004768372,0.6556000113487244,0.6607999801635742,0.6675999760627747,0.6452000141143799,0.6534000039100647,0.6538000106811523,0.6568199992179871
0.6599999666213989,0.6553999781608582,0.6588000059127808,0.6503999829292297,0.652999997138977,0.6607999801635742,0.6597999930381775,0.6553999781608582,0.6477999687194824,0.6577999591827393,0.6559199810028076
0.6531999707221985,0.6649999618530273,0.6521999835968018,0.6595999598503113,0.6599999666213989,0.6631999611854553,0.6665999889373779,0.6503999829292297,0.6459999680519104,0.6603999733924866,0.6576599717140198
0.6541999578475952,0.6601999998092651,0.652999997138977,0.6613999605178833,0.6538000106811523,0.6601999998092651,0.6585999727249146,0.6539999842643738,0.652999997138977,0.6657999753952026,0.6574199855327606
0.6631999611854553,0.6625999808311462,0.6517999768257141,0.6538000106811523,0.6534000039100647,0.6597999930381775,0.6665999889373779,0.6563999652862549,0.6517999768257141,0.667199969291687,0.6586599826812745
0.6639999747276306,0.6715999841690063,0.6593999862670898,0.6674000024795532,0.6585999727249146,0.6624000072479248,0.675599992275238,0.6565999984741211,0.6588000059127808,0.6642000079154968,0.6638599932193756
0.6607999801635742,0.6721999645233154,0.6593999862670898,0.6678000092506409,0.6597999930381775,0.6715999841690063,0.6761999726295471,0.6581999659538269,0.6553999781608582,0.6699999570846558,0.6651399791240692
0.6675999760627747,0.6667999625205994,0.6597999930381775,0.665399968624115,0.6649999618530273,0.6647999882698059,0.6696000099182129,0.6592000126838684,0.6610000133514404,0.6679999828338623,0.6647199869155884
0.6643999814987183,0.668999969959259,0.6621999740600586,0.6647999882698059,0.6669999957084656,0.6649999618530273,0.6679999828338623,0.6585999727249146,0.6541999578475952,0.6710000038146973,0.6644199788570404
0.6647999882698059,0.6741999983787537,0.6556000113487244,0.6675999760627747,0.6575999855995178,0.6692000031471252,0.6814000010490417,0.6571999788284302,0.6649999618530273,0.6647999882698059,0.6657399892807007
0.6656000018119812,0.6721999645233154,0.6638000011444092,0.6710000038146973,0.6603999733924866,0.6669999957084656,0.6747999787330627,0.6592000126838684,0.6595999598503113,0.6717999577522278,0.6665399849414826
0.6711999773979187,0.6723999977111816,0.6642000079154968,0.6692000031471252,0.6589999794960022,0.6723999977111816,0.6811999678611755,0.6597999930381775,0.6624000072479248,0.6621999740600586,0.6673999905586243
0.6679999828338623,0.671999990940094,0.6656000018119812,0.6642000079154968,0.6661999821662903,0.6717999577522278,0.6733999848365784,0.6549999713897705,0.6565999984741211,0.6678000092506409,0.6660599887371064
0.6696000099182129,0.6746000051498413,0.6603999733924866,0.6679999828338623,0.6599999666213989,0.6697999835014343,0.675599992275238,0.6638000011444092,0.6657999753952026,0.6723999977111816,0.6679999887943268
0.670799970626831,0.6779999732971191,0.6661999821662903,0.6620000004768372,0.6642000079154968,0.6674000024795532,0.6747999787330627,0.6621999740600586,0.6646000146865845,0.6697999835014343,0.6679999887943268
0.671999990940094,0.6697999835014343,0.6643999814987183,0.6631999611854553,0.670799970626831,0.675000011920929,0.6751999855041504,0.6547999978065491,0.6629999876022339,0.6685999631881714,0.6676799833774567
0.6664000153541565,0.6723999977111816,0.6565999984741211,0.6675999760627747,0.6628000140190125,0.6746000051498413,0.670799970626831,0.6661999821662903,0.6633999943733215,0.6751999855041504,0.6675999939441681
0.6732000112533569,0.6711999773979187,0.6595999598503113,0.6728000044822693,0.6696000099182129,0.66839998960495,0.6796000003814697,0.6628000140190125,0.665399968624115,0.6711999773979187,0.6693799912929534
0.6649999618530273,0.6732000112533569,0.6603999733924866,0.6711999773979187,0.6729999780654907,0.6678000092506409,0.6793999671936035,0.6620000004768372,0.6674000024795532,0.671999990940094,0.6691399872303009
0.668999969959259,0.6739999651908875,0.6581999659538269,0.6699999570846558,0.6660000085830688,0.6739999651908875,0.6746000051498413,0.6646000146865845,0.670199990272522,0.6733999848365784,0.6693999826908111
0.6710000038146973,0.6703999638557434,0.6643999814987183,0.6667999625205994,0.6693999767303467,0.6732000112533569,0.6751999855041504,0.6552000045776367,0.6665999889373779,0.6693999767303467,0.6681599855422974
