/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-relaxEval-LRreset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-analogLRreset/acc/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-relaxEval-LRreset_tb.csv,row_average
0.6413999795913696,0.6423999667167664,0.6413999795913696,0.6423999667167664,0.6399999856948853,0.6383999586105347,0.6383999586105347,0.6405999660491943,0.6471999883651733,0.6441999673843384,0.6416399717330933
0.6389999985694885,0.6481999754905701,0.6439999938011169,0.6466000080108643,0.6380000114440918,0.6407999992370605,0.6395999789237976,0.6459999680519104,0.6499999761581421,0.6373999714851379,0.642959988117218
0.6441999673843384,0.6437999606132507,0.6459999680519104,0.6441999673843384,0.6435999870300293,0.6441999673843384,0.6425999999046326,0.6466000080108643,0.6502000093460083,0.6380000114440918,0.6443399846553802
0.6423999667167664,0.6395999789237976,0.6437999606132507,0.6525999903678894,0.645799994468689,0.6489999890327454,0.6417999863624573,0.6437999606132507,0.6552000045776367,0.6425999999046326,0.6456599831581116
0.6367999911308289,0.6553999781608582,0.6521999835968018,0.645799994468689,0.6470000147819519,0.6575999855995178,0.6448000073432922,0.6466000080108643,0.6517999768257141,0.6434000134468079,0.6481399953365325
0.6435999870300293,0.6452000141143799,0.6595999598503113,0.6525999903678894,0.647599995136261,0.6565999984741211,0.649399995803833,0.642799973487854,0.6581999659538269,0.6459999680519104,0.6501599848270416
0.652999997138977,0.6521999835968018,0.6552000045776367,0.6452000141143799,0.6517999768257141,0.6545999646186829,0.6459999680519104,0.6459999680519104,0.6575999855995178,0.6473999619483948,0.6508999824523926
0.6527999639511108,0.651199996471405,0.6556000113487244,0.6509999632835388,0.6498000025749207,0.6565999984741211,0.6488000154495239,0.6527999639511108,0.6557999849319458,0.6448000073432922,0.6519199907779694
0.6521999835968018,0.6520000100135803,0.6567999720573425,0.6520000100135803,0.6503999829292297,0.6571999788284302,0.6535999774932861,0.6523999571800232,0.6588000059127808,0.6448000073432922,0.6530199885368347
0.6579999923706055,0.6470000147819519,0.6577999591827393,0.6574000120162964,0.6567999720573425,0.6549999713897705,0.6547999978065491,0.6541999578475952,0.6620000004768372,0.652999997138977,0.6555999875068664
0.6563999652862549,0.6597999930381775,0.6577999591827393,0.6575999855995178,0.6520000100135803,0.652999997138977,0.6541999578475952,0.6611999869346619,0.663599967956543,0.6539999842643738,0.6569599807262421
0.6527999639511108,0.6535999774932861,0.6592000126838684,0.6639999747276306,0.6484000086784363,0.6601999998092651,0.6559999585151672,0.6581999659538269,0.6624000072479248,0.6549999713897705,0.6569799840450287
0.6521999835968018,0.6539999842643738,0.6599999666213989,0.6592000126838684,0.6547999978065491,0.6628000140190125,0.646399974822998,0.6599999666213989,0.6638000011444092,0.6553999781608582,0.6568599879741669
0.6534000039100647,0.6577999591827393,0.6613999605178833,0.6606000065803528,0.6470000147819519,0.6664000153541565,0.6545999646186829,0.6613999605178833,0.6643999814987183,0.6577999591827393,0.6584799826145172
0.6647999882698059,0.6541999578475952,0.6589999794960022,0.6581999659538269,0.6507999897003174,0.6552000045776367,0.6615999937057495,0.6541999578475952,0.6669999957084656,0.6531999707221985,0.6578199803829193
0.6516000032424927,0.6574000120162964,0.6577999591827393,0.6651999950408936,0.651199996471405,0.6606000065803528,0.661799967288971,0.6624000072479248,0.6565999984741211,0.6507999897003174,0.6575399935245514
0.6549999713897705,0.6534000039100647,0.6567999720573425,0.6577999591827393,0.6516000032424927,0.6581999659538269,0.6570000052452087,0.6581999659538269,0.663599967956543,0.6556000113487244,0.656719982624054
0.6615999937057495,0.6552000045776367,0.6633999943733215,0.6589999794960022,0.6592000126838684,0.6629999876022339,0.6539999842643738,0.6583999991416931,0.6664000153541565,0.6541999578475952,0.659439992904663
0.6583999991416931,0.6583999991416931,0.6620000004768372,0.6646000146865845,0.6563999652862549,0.6621999740600586,0.6579999923706055,0.6613999605178833,0.6639999747276306,0.6664000153541565,0.6611799895763397
0.6565999984741211,0.6575999855995178,0.6638000011444092,0.6624000072479248,0.6549999713897705,0.665399968624115,0.6595999598503113,0.6565999984741211,0.6664000153541565,0.6567999720573425,0.660019987821579
0.6615999937057495,0.6621999740600586,0.6585999727249146,0.6613999605178833,0.6538000106811523,0.6624000072479248,0.661799967288971,0.6592000126838684,0.6611999869346619,0.6574000120162964,0.6599599897861481
0.6581999659538269,0.6610000133514404,0.6585999727249146,0.6597999930381775,0.6629999876022339,0.663599967956543,0.6561999917030334,0.6539999842643738,0.6607999801635742,0.6523999571800232,0.6587599813938141
0.6606000065803528,0.6599999666213989,0.6638000011444092,0.6593999862670898,0.6611999869346619,0.6633999943733215,0.6611999869346619,0.6563999652862549,0.661799967288971,0.6606000065803528,0.6608399868011474
0.6581999659538269,0.6592000126838684,0.6574000120162964,0.6620000004768372,0.6559999585151672,0.6575999855995178,0.6601999998092651,0.6593999862670898,0.6660000085830688,0.6535999774932861,0.6589599907398224
